episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,0.0,394,0.14598608016967773,,,
2,9.0,878,0.31781458854675293,,,
3,4.0,510,0.18619251251220703,,,
4,6.0,763,0.278287410736084,,,
5,6.0,557,0.20382428169250488,,,
6,9.0,822,0.30025219917297363,,,
7,1.0,410,0.1512153148651123,,,
8,12.0,899,0.3259704113006592,,,
9,4.0,742,0.2707245349884033,,,
10,2.0,395,0.1448678970336914,,,
11,15.0,1175,0.4220724105834961,,,
12,3.0,635,0.23310399055480957,,,
13,9.0,619,0.22568321228027344,,,
14,3.0,398,0.14741826057434082,,,
15,7.0,528,0.19206809997558594,,,
16,6.0,753,0.2883644104003906,,,
17,4.0,578,0.21132326126098633,,,
18,5.0,562,0.20537042617797852,,,
19,2.0,385,0.14095807075500488,,,
20,7.0,505,0.183640718460083,,,
21,8.0,707,0.25612521171569824,,,
22,5.0,669,0.24258971214294434,,,
23,5.0,534,0.19292974472045898,,,
24,8.0,697,0.25115513801574707,,,
25,10.0,951,0.34185266494750977,,,
26,4.0,805,0.29129767417907715,,,
27,2.0,491,0.17850399017333984,,,
28,2.0,395,0.14367437362670898,,,
29,8.0,705,0.25463318824768066,,,
30,10.0,765,0.2761421203613281,,,
31,4.0,648,0.23539233207702637,,,
32,0.0,378,0.13826560974121094,,,
33,9.0,781,0.2822456359863281,,,
34,2.0,391,0.14218759536743164,,,
35,13.0,975,0.3504295349121094,,,
36,2.0,451,0.16527724266052246,,,
37,9.0,802,0.29134106636047363,,,
38,9.0,801,0.29126954078674316,,,
39,0.0,388,0.1420280933380127,,,
40,6.0,801,0.2906196117401123,,,
41,2.0,389,0.1433868408203125,,,
42,0.0,543,0.19894003868103027,,,
43,3.0,549,0.2004401683807373,,,
44,2.0,661,0.2389061450958252,,,
45,3.0,489,0.17776751518249512,,,
46,4.0,545,0.19733762741088867,,,
47,4.0,443,0.16164541244506836,,,
48,3.0,587,0.21298575401306152,,,
49,13.0,757,0.2758975028991699,,,
50,4.0,511,0.1871957778930664,,,
51,6.0,771,0.2807810306549072,,,
52,8.0,925,0.3334770202636719,,,
53,3.0,511,0.18670296669006348,,,
54,1.0,441,0.1615145206451416,,,
55,15.0,884,0.31981873512268066,,,
56,11.0,920,0.3329017162322998,,,
57,9.0,899,0.32381439208984375,,,
58,4.0,525,0.19099164009094238,,,
59,16.0,882,0.31518077850341797,,,
60,6.0,575,0.20926833152770996,,,
61,5.0,768,0.2790093421936035,,,
62,7.0,691,0.2498011589050293,,,
63,6.0,554,0.20202183723449707,,,
64,1.0,595,0.2173004150390625,,,
65,1.0,601,0.21911931037902832,,,
66,0.0,393,0.1437525749206543,,,
67,2.0,413,0.15068435668945312,,,
68,9.0,843,0.30213308334350586,,,
69,-1.0,495,0.18111586570739746,,,
70,5.0,627,0.22852706909179688,,,
71,5.0,725,0.2631974220275879,,,
72,8.0,703,0.25406908988952637,,,
73,4.0,687,0.24971294403076172,,,
74,14.0,818,0.29651665687561035,,,
75,9.0,826,0.2988464832305908,,,
76,9.0,1004,0.3614158630371094,,,
77,4.0,525,0.19105195999145508,,,
78,3.0,388,0.14249563217163086,,,
79,6.0,599,0.2167975902557373,,,
80,3.0,507,0.18438959121704102,,,
81,5.0,706,0.2547180652618408,,,
82,13.0,1045,0.37598395347595215,,,
83,3.0,590,0.21421122550964355,,,
84,6.0,842,0.3061208724975586,,,
85,7.0,666,0.24071240425109863,,,
86,4.0,657,0.23926329612731934,,,
87,4.0,397,0.14485812187194824,,,
88,-1.0,579,0.21146416664123535,,,
89,3.0,647,0.2383875846862793,,,
90,9.0,723,0.26222729682922363,,,
91,2.0,659,0.24216699600219727,,,
92,2.0,366,0.13429975509643555,,,
93,7.0,721,0.26474952697753906,,,
94,7.0,997,0.3609905242919922,,,
95,3.0,535,0.19456267356872559,,,
96,3.0,369,0.13589262962341309,,,
97,2.0,519,0.19048833847045898,,,
98,7.0,777,0.2806673049926758,,,
99,4.0,668,0.2427685260772705,,,
100,5.0,381,0.1402754783630371,,,
101,8.0,649,0.23587560653686523,,,
102,7.0,650,0.23662376403808594,,,
103,4.0,701,0.25603199005126953,,,
104,2.0,585,0.2145535945892334,,,
105,7.0,700,0.2538166046142578,,,
106,4.0,657,0.2405557632446289,,,
107,6.0,793,0.28882360458374023,,,
108,3.0,600,0.2200145721435547,,,
109,1.0,481,0.17590022087097168,,,
110,32.0,1618,0.5558524131774902,,,
111,7.0,911,0.3265838623046875,,,
112,6.0,675,0.24489068984985352,,,
113,2.0,460,0.16909241676330566,,,
114,12.0,1488,0.5245113372802734,,,
115,8.0,753,0.27263855934143066,,,
116,0.0,359,0.1325240135192871,,,
117,1.0,527,0.19331860542297363,,,
118,7.0,707,0.25761938095092773,,,
119,11.0,741,0.27027177810668945,,,
120,7.0,653,0.23644757270812988,,,
121,2.0,548,0.20051074028015137,,,
122,4.0,381,0.14117026329040527,,,
123,4.0,647,0.23758220672607422,,,
124,6.0,547,0.1999218463897705,,,
125,0.0,532,0.1942768096923828,,,
126,2.0,387,0.14246702194213867,,,
127,4.0,393,0.14438080787658691,,,
128,6.0,741,0.26903581619262695,,,
129,7.0,661,0.24184846878051758,,,
130,3.0,519,0.18889307975769043,,,
131,-1.0,403,0.14787554740905762,,,
132,3.0,595,0.21663212776184082,,,
133,8.0,638,0.2321608066558838,,,
134,6.0,630,0.22904753684997559,,,
135,8.0,656,0.23789334297180176,,,
136,11.0,771,0.279829740524292,,,
137,7.0,707,0.25820469856262207,,,
138,4.0,509,0.1865828037261963,,,
139,13.0,965,0.34836816787719727,,,
140,18.0,1027,0.3694005012512207,,,
141,8.0,562,0.20407652854919434,,,
142,8.0,705,0.25603795051574707,,,
143,15.0,1083,0.3864436149597168,,,
144,4.0,537,0.19662928581237793,,,
145,18.0,1076,0.384645938873291,,,
146,10.0,753,0.272066593170166,,,
147,4.0,624,0.22681450843811035,,,
148,16.0,1160,0.4141418933868408,,,
149,-1.0,421,0.15379023551940918,,,
150,3.0,511,0.18700361251831055,,,
151,4.0,379,0.1391005516052246,,,
152,1.0,405,0.14771318435668945,,,
153,3.0,597,0.21878314018249512,,,
154,4.0,709,0.8467850685119629,,,0.01144220307469368
155,6.0,837,0.8069005012512207,,,0.0074408031068742275
156,9.0,647,0.6256527900695801,,,0.011307615786790848
157,11.0,961,0.9323530197143555,,,0.003732856595888734
158,10.0,925,0.924269437789917,,,0.015546181239187717
159,0.0,437,0.44124889373779297,,,0.011203644797205925
160,6.0,772,0.7777924537658691,,,0.011290334165096283
161,5.0,425,0.4313075542449951,,,0.011399817653000355
162,4.0,394,0.4031686782836914,,,0.01102866604924202
163,8.0,707,0.6945452690124512,,,0.01496976613998413
164,9.0,854,0.8288366794586182,,,0.011369207873940468
165,3.0,393,0.3873882293701172,,,0.0036860015243291855
166,4.0,711,0.710578441619873,,,0.01859794743359089
167,9.0,809,0.8148915767669678,,,0.0036048421170562506
168,12.0,859,0.8514964580535889,,,0.011532550677657127
169,6.0,710,0.692638635635376,,,0.007766472641378641
170,1.0,406,0.39968037605285645,,,0.003787278663367033
171,3.0,650,0.6428043842315674,,,0.014806952327489853
172,8.0,734,0.7244954109191895,,,0.007384988013654947
173,11.0,918,0.9221320152282715,,,0.0037053029518574476
174,18.0,1192,1.2032279968261719,,,0.00751273799687624
175,5.0,401,0.40929388999938965,,,6.0299695178400725e-05
176,12.0,865,0.8812005519866943,,,0.007457367610186338
177,16.0,886,0.8942089080810547,,,0.007333163637667894
178,4.0,567,0.5802078247070312,,,0.021642345935106277
179,0.0,412,0.4145042896270752,,,0.0075223688036203384
180,7.0,765,0.7707028388977051,,,0.011207672767341137
181,8.0,769,0.7765970230102539,,,0.022576939314603806
182,4.0,652,0.659156322479248,,,0.011583540588617325
183,-1.0,529,0.5415966510772705,,,0.007617517374455929
184,6.0,808,0.8227393627166748,,,0.014828985556960106
185,3.0,707,0.7020642757415771,,,0.0037368079647421837
186,13.0,1017,1.0160326957702637,,,0.007378086447715759
187,4.0,617,0.6273963451385498,,,9.006970503833145e-05
188,6.0,623,0.6363131999969482,,,0.01113007590174675
189,8.0,772,0.7803847789764404,,,0.014927534386515617
