episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
52,3.0,566,0.20735478401184082,,,
53,4.0,525,0.18909454345703125,,,
54,3.0,617,0.22327041625976562,,,
55,14.0,823,0.29306769371032715,,,
56,13.0,1066,0.3808286190032959,,,
57,9.0,813,0.2905573844909668,,,
58,7.0,755,0.27050137519836426,,,
59,7.0,655,0.23740887641906738,,,
60,4.0,619,0.22315716743469238,,,
61,8.0,621,0.22374486923217773,,,
62,8.0,797,0.28498125076293945,,,
63,11.0,818,0.2926921844482422,,,
64,3.0,579,0.20766568183898926,,,
65,10.0,822,0.2950761318206787,,,
66,4.0,675,0.2427687644958496,,,
67,4.0,565,0.20535778999328613,,,
68,4.0,501,0.18193316459655762,,,
69,4.0,729,0.26365089416503906,,,
70,14.0,985,0.3525509834289551,,,
71,7.0,695,0.25043797492980957,,,
72,6.0,707,0.25444722175598145,,,
73,11.0,781,0.2800898551940918,,,
74,11.0,850,0.3051578998565674,,,
75,2.0,513,0.1870872974395752,,,
76,12.0,898,0.33721423149108887,,,
77,6.0,823,0.3012540340423584,,,
78,12.0,795,0.28810763359069824,,,
79,7.0,624,0.2259538173675537,,,
80,5.0,523,0.18965554237365723,,,
81,5.0,607,0.2192394733428955,,,
82,6.0,777,0.27939486503601074,,,
83,1.0,487,0.1805872917175293,,,
84,3.0,533,0.19742631912231445,,,
85,7.0,676,0.24457359313964844,,,
86,12.0,1193,0.4256737232208252,,,
87,2.0,377,0.13773274421691895,,,
88,9.0,821,0.29709863662719727,,,
89,9.0,977,0.3516240119934082,,,
90,0.0,583,0.21278715133666992,,,
91,8.0,673,0.24302339553833008,,,
92,10.0,911,0.32604408264160156,,,
93,3.0,645,0.23338103294372559,,,
94,2.0,548,0.1979377269744873,,,
95,0.0,634,0.2303149700164795,,,
96,10.0,1023,0.36644458770751953,,,
97,4.0,631,0.22724246978759766,,,
98,9.0,800,0.2870302200317383,,,
99,5.0,779,0.2825300693511963,,,
100,4.0,543,0.1996598243713379,,,
101,9.0,817,0.2974886894226074,,,
102,3.0,587,0.21226906776428223,,,
103,5.0,521,0.18881726264953613,,,
104,5.0,615,0.22406268119812012,,,
105,-1.0,488,0.17709612846374512,,,
106,5.0,759,0.27318763732910156,,,
107,4.0,623,0.22621750831604004,,,
108,4.0,685,0.2479257583618164,,,
109,4.0,645,0.23466801643371582,,,
110,8.0,811,0.28995227813720703,,,
111,11.0,929,0.3299751281738281,,,
112,7.0,417,0.1507396697998047,,,
113,8.0,653,0.23500585556030273,,,
114,5.0,745,0.2678849697113037,,,
115,3.0,647,0.2351369857788086,,,
116,3.0,409,0.14916634559631348,,,
117,7.0,598,0.21530628204345703,,,
118,8.0,701,0.25290679931640625,,,
119,14.0,785,0.28285908699035645,,,
120,5.0,773,0.2808213233947754,,,
121,9.0,737,0.2674527168273926,,,
122,3.0,516,0.18598413467407227,,,
123,7.0,726,0.26099395751953125,,,
124,1.0,593,0.2148442268371582,,,
125,6.0,669,0.24007797241210938,,,
126,8.0,781,0.27863359451293945,,,
127,3.0,586,0.21220993995666504,,,
128,6.0,755,0.27112817764282227,,,
129,5.0,443,0.16014909744262695,,,
130,7.0,699,0.25023794174194336,,,
131,14.0,989,0.3502199649810791,,,
132,6.0,753,0.2703242301940918,,,
133,1.0,399,0.14448833465576172,,,
134,4.0,402,0.145249605178833,,,
135,6.0,748,0.26918697357177734,,,
136,3.0,684,0.24540424346923828,,,
137,3.0,504,0.18178057670593262,,,
138,5.0,696,0.24903321266174316,,,
139,3.0,641,0.23035383224487305,,,
140,9.0,867,0.3092632293701172,,,
141,5.0,666,0.23888635635375977,,,
142,3.0,503,0.17938971519470215,,,
143,15.0,1061,0.3736293315887451,,,
144,7.0,1186,0.4232151508331299,,,
145,6.0,948,1.200836420059204,,,0.007751100230962038
146,3.0,595,0.5824439525604248,,,0.00397644005715847
147,8.0,1121,1.1288948059082031,,,1.92706283996813e-05
148,3.0,619,0.6115810871124268,,,0.011450069025158882
149,15.0,1288,1.3924481868743896,,,0.007587322033941746
150,7.0,615,0.6473259925842285,,,0.0038504835683852434
151,9.0,771,0.7727062702178955,,,0.0037787538021802902
152,24.0,1131,1.2120471000671387,,,0.0153675377368927
153,2.0,385,0.44746828079223633,,,0.007846063934266567
154,4.0,708,0.8865573406219482,,,0.014915302395820618
155,10.0,1007,1.1145339012145996,,,0.011167491786181927
156,9.0,848,0.8422625064849854,,,0.0037816662807017565
157,5.0,415,0.45554471015930176,,,0.0037667928263545036
158,1.0,405,0.41442060470581055,,,0.007493643555790186
159,5.0,737,0.7414264678955078,,,4.720907600130886e-05
160,3.0,483,0.4733774662017822,,,0.019220197573304176
161,4.0,509,0.5292863845825195,,,0.007931326515972614
162,15.0,897,0.9152860641479492,,,0.011359943076968193
163,19.0,1213,1.239269495010376,,,0.007567545399069786
164,6.0,671,0.6816365718841553,,,5.417376814875752e-05
165,4.0,689,0.7512545585632324,,,0.007950305938720703
166,3.0,398,0.4240427017211914,,,4.0306822484126315e-05
167,6.0,651,0.6754956245422363,,,0.015557834878563881
168,4.0,667,0.6785552501678467,,,3.924337215721607e-05
169,2.0,441,0.45679736137390137,,,0.023036329075694084
170,6.0,606,0.6345806121826172,,,0.007486562244594097
171,12.0,828,0.8503224849700928,,,4.3308475142112e-05
172,9.0,665,0.6995284557342529,,,0.011290665715932846
173,14.0,1021,1.0859348773956299,,,0.007982921786606312
174,3.0,611,0.6351616382598877,,,0.015586300753057003
175,3.0,529,0.5613934993743896,,,0.023502204567193985
176,5.0,616,0.6460988521575928,,,0.007734259124845266
177,5.0,477,0.5242116451263428,,,0.0037400119472295046
178,13.0,997,1.0757687091827393,,,0.0037599625065922737
179,11.0,992,1.1353824138641357,,,0.014898423105478287
180,7.0,552,0.6350274085998535,,,0.003758401609957218
181,4.0,555,0.6071994304656982,,,0.011379423551261425
182,7.0,722,0.7936365604400635,,,0.015686675906181335
183,1.0,445,0.4376044273376465,,,0.003763963235542178
184,0.0,441,0.43772172927856445,,,0.004271000158041716
185,14.0,863,0.8830709457397461,,,0.00372227537445724
186,2.0,642,0.6992552280426025,,,3.8454636523965746e-05
187,10.0,969,0.9905064105987549,,,0.003858057549223304
188,4.0,505,0.4949970245361328,,,0.011228484101593494
189,15.0,1239,1.2356033325195312,,,0.007523284759372473
190,12.0,1533,1.5231728553771973,,,0.01135553140193224
191,8.0,1075,1.0823779106140137,,,0.008036105893552303
192,4.0,554,0.6017000675201416,,,0.007433159742504358
193,8.0,762,0.8141868114471436,,,5.525414599105716e-05
194,15.0,890,0.950758695602417,,,0.011240929365158081
195,11.0,874,0.8863692283630371,,,0.014845356345176697
196,9.0,848,0.8994483947753906,,,0.00754042062908411
197,15.0,1152,1.1896979808807373,,,0.003807381261140108
198,7.0,621,0.6204252243041992,,,0.0074140047654509544
199,6.0,667,0.6747946739196777,,,0.015617204830050468
200,4.0,391,0.4014718532562256,,,0.0038974278140813112
201,18.0,1209,1.259040117263794,,,0.007464869879186153
202,3.0,495,0.5499618053436279,,,0.008131296373903751
203,6.0,785,0.8126912117004395,,,0.0037787023466080427
204,3.0,517,0.5305860042572021,,,0.007459308486431837
205,5.0,645,0.6769802570343018,,,0.0037551680579781532
206,6.0,743,0.778425931930542,,,0.011410403065383434
207,2.0,370,0.3842020034790039,,,4.142342004342936e-05
208,5.0,555,0.5710573196411133,,,0.007519848644733429
209,3.0,507,0.5126726627349854,,,0.015846269205212593
210,2.0,507,0.5222294330596924,,,0.011141717433929443
211,8.0,647,0.6669082641601562,,,6.009708158671856e-05
212,4.0,388,0.4034092426300049,,,0.012078818865120411
213,8.0,745,0.7647466659545898,,,0.008097604848444462
214,3.0,399,0.41193509101867676,,,2.7632804631139152e-05
215,8.0,708,0.7232606410980225,,,0.011163363233208656
216,7.0,710,0.7054314613342285,,,0.011368432082235813
217,2.0,583,0.6014056205749512,,,0.011266417801380157
218,13.0,1075,1.1413028240203857,,,0.007498012389987707
219,2.0,621,0.6486780643463135,,,0.0037305548321455717
220,3.0,507,0.5240752696990967,,,0.016314659267663956
221,2.0,400,0.4112739562988281,,,0.011262504383921623
222,4.0,371,0.3910684585571289,,,0.0037613357417285442
223,19.0,1084,1.0831234455108643,,,0.016413023695349693
224,8.0,721,0.7270340919494629,,,0.0038274305406957865
225,20.0,1004,1.1358115673065186,,,0.0037812599912285805
226,6.0,618,0.6644232273101807,,,0.0037886216305196285
227,11.0,862,0.8939251899719238,,,0.011059912852942944
228,9.0,816,0.8462345600128174,,,0.015025217086076736
229,10.0,1150,1.1859967708587646,,,0.011324145831167698
230,7.0,595,0.6194255352020264,,,6.32740993751213e-05
231,0.0,479,0.4980137348175049,,,0.020213142037391663
232,10.0,977,1.0259740352630615,,,0.019621960818767548
233,7.0,764,0.8095674514770508,,,0.0038048196583986282
234,3.0,457,0.5004031658172607,,,4.04411657655146e-05
235,3.0,707,0.7663083076477051,,,0.003726496361196041
236,9.0,815,0.8501436710357666,,,0.008296435698866844
237,4.0,511,0.5316157341003418,,,0.011362896300852299
238,3.0,433,0.4484128952026367,,,5.3340303566074e-05
239,4.0,657,0.6902310848236084,,,0.00818940345197916
240,3.0,649,0.6833803653717041,,,0.018750542774796486
241,9.0,839,0.9023890495300293,,,0.011172734200954437
242,4.0,409,0.43361544609069824,,,0.011950546875596046
243,7.0,759,0.7946460247039795,,,4.427128078532405e-05
244,13.0,1054,1.097963571548462,,,0.008483259938657284
245,8.0,967,1.0111794471740723,,,0.011295654810965061
246,13.0,944,1.0140089988708496,,,0.007422967813909054
247,3.0,709,0.8547611236572266,,,0.012179441750049591
248,4.0,651,0.7395603656768799,,,0.015943843871355057
249,3.0,675,0.7299580574035645,,,0.011327252723276615
250,9.0,688,0.7114112377166748,,,0.0037887017242610455
251,2.0,399,0.42238688468933105,,,0.0037537533789873123
252,10.0,789,0.8411116600036621,,,0.007479168474674225
253,3.0,441,0.4593665599822998,,,0.011437877081334591
254,4.0,514,0.5341839790344238,,,0.011055678129196167
255,0.0,557,0.5799872875213623,,,0.0038080872036516666
256,9.0,695,0.7191994190216064,,,5.1621907914523035e-05
257,4.0,515,0.531874418258667,,,0.0038155829533934593
258,3.0,405,0.42495250701904297,,,0.0074527328833937645
259,4.0,457,0.47450923919677734,,,0.003710344899445772
260,2.0,346,0.36404991149902344,,,0.015013806521892548
261,6.0,499,0.5071263313293457,,,5.87989306950476e-05
262,9.0,762,0.7938840389251709,,,0.003733623307198286
263,5.0,755,0.7777297496795654,,,0.013099128380417824
264,9.0,814,0.8668012619018555,,,0.0077080694027245045
265,3.0,670,0.7119722366333008,,,0.007455579936504364
266,3.0,336,0.3543388843536377,,,0.007441199384629726
267,1.0,503,0.5277283191680908,,,0.003998058382421732
268,1.0,539,0.5651252269744873,,,6.705711712129414e-05
269,0.0,487,0.4953770637512207,,,0.007464393973350525
270,5.0,599,0.6295275688171387,,,0.018513713032007217
271,6.0,525,0.5645143985748291,,,0.007514356169849634
272,8.0,637,0.6489312648773193,,,0.00743043003603816
273,5.0,721,0.7480626106262207,,,0.015976285561919212
274,3.0,537,0.5756242275238037,,,0.014875151216983795
275,10.0,807,0.8361630439758301,,,0.007514792960137129
276,3.0,596,0.6111128330230713,,,0.007602021098136902
277,9.0,660,0.6945691108703613,,,0.015184978954494
278,3.0,568,0.6092417240142822,,,0.011198299005627632
279,3.0,494,0.5139954090118408,,,0.0037305185105651617
280,15.0,1099,1.120286464691162,,,0.025949954986572266
281,5.0,697,0.7404398918151855,,,0.008728154934942722
282,4.0,673,0.7076544761657715,,,0.0046515981666743755
283,3.0,559,0.5744714736938477,,,0.0037527827080339193
284,4.0,566,0.594947099685669,,,0.015033306553959846
285,17.0,929,1.018178939819336,,,0.011066237464547157
286,4.0,794,0.8374667167663574,,,0.00738365575671196
287,9.0,663,0.7156686782836914,,,0.003854231908917427
288,10.0,937,1.0741775035858154,,,0.008534031920135021
289,11.0,1174,1.2743895053863525,,,0.018815262243151665
290,7.0,644,0.7038071155548096,,,0.011349023319780827
291,4.0,595,0.6663076877593994,,,0.011183854192495346
292,7.0,577,0.6540677547454834,,,0.011315506882965565
293,25.0,1244,1.372143268585205,,,0.0037696645595133305
294,6.0,616,0.646754264831543,,,0.011389129795134068
295,7.0,615,0.6274456977844238,,,0.015210968442261219
296,5.0,563,0.5759551525115967,,,0.014968381263315678
297,9.0,806,0.8428292274475098,,,0.007606297265738249
298,2.0,389,0.4048333168029785,,,0.003940002527087927
299,9.0,637,0.6571440696716309,,,0.023180140182375908
300,20.0,1274,1.3097403049468994,,,0.00731573486700654
301,7.0,657,0.6662700176239014,,,0.0037680999375879765
302,13.0,811,0.8362054824829102,,,0.0038042664527893066
303,9.0,993,0.9942662715911865,,,0.02360035479068756
304,8.0,725,0.7525453567504883,,,0.003930258098989725
305,13.0,1410,1.4299757480621338,,,0.0036934444215148687
306,12.0,813,0.845501184463501,,,0.00885498896241188
307,8.0,749,0.7794041633605957,,,0.007447292562574148
308,7.0,673,0.6903631687164307,,,0.01478404551744461
309,6.0,657,0.6879856586456299,,,0.011457178741693497
310,10.0,1492,1.527153730392456,,,0.003823209088295698
311,9.0,743,0.7734498977661133,,,0.011301442049443722
312,5.0,670,0.6834485530853271,,,0.011116730980575085
313,1.0,621,0.6322712898254395,,,0.003826432628557086
314,9.0,918,0.9419188499450684,,,0.011183048598468304
315,11.0,944,0.9738295078277588,,,0.00379504868760705
316,4.0,617,0.644888162612915,,,0.012208504602313042
317,4.0,633,0.6878933906555176,,,0.0038507352583110332
318,5.0,563,0.587536096572876,,,8.163223537849262e-05
319,6.0,521,0.5314652919769287,,,0.01134786568582058
320,11.0,1099,1.1634340286254883,,,0.011263108812272549
321,10.0,981,1.0178918838500977,,,0.01465695071965456
322,6.0,775,0.789130687713623,,,0.01984979584813118
323,5.0,595,0.6341233253479004,,,0.018646635115146637
324,11.0,885,0.9321157932281494,,,0.027520297095179558
325,33.0,1467,1.5264801979064941,,,0.00857451930642128
326,-2.0,609,0.6195569038391113,,,0.0035987517330795527
327,-1.0,567,0.5706193447113037,,,0.003709261305630207
328,8.0,761,0.7830801010131836,,,0.010979175567626953
329,8.0,716,0.7827622890472412,,,0.007240081671625376
330,8.0,766,0.7949860095977783,,,0.0037879403680562973
331,5.0,798,0.8302369117736816,,,0.014720749109983444
332,1.0,392,0.41443657875061035,,,0.012338790111243725
333,2.0,513,0.5331785678863525,,,0.014859078451991081
334,5.0,594,0.5929160118103027,,,0.014964163303375244
335,15.0,908,0.9146156311035156,,,0.011156044900417328
336,4.0,761,0.7752676010131836,,,0.016289977356791496
337,6.0,703,0.7274398803710938,,,0.008925912901759148
338,11.0,995,1.0018136501312256,,,0.00010863316128961742
339,13.0,917,0.9930698871612549,,,2.818882785504684e-05
340,7.0,694,0.7425568103790283,,,0.007641799747943878
341,12.0,849,0.9079971313476562,,,0.012789937667548656
342,6.0,639,0.6950833797454834,,,0.007374894339591265
343,2.0,404,0.4393765926361084,,,0.018693827092647552
344,2.0,535,0.6098668575286865,,,0.007452812511473894
345,8.0,788,0.8149619102478027,,,6.364167347783223e-05
346,5.0,676,0.7202436923980713,,,0.007777956780046225
347,1.0,507,0.5349528789520264,,,0.011273381300270557
348,3.0,615,0.6409392356872559,,,0.007515598554164171
349,8.0,939,0.9719970226287842,,,0.003764832392334938
350,6.0,609,0.6896040439605713,,,8.735899609746411e-05
351,4.0,635,0.6452927589416504,,,0.007710253819823265
352,10.0,931,0.9966628551483154,,,0.011276069097220898
353,3.0,671,0.7343552112579346,,,0.003749615279957652
354,2.0,424,0.433621883392334,,,0.014928383752703667
355,7.0,839,0.8935086727142334,,,0.01264401525259018
356,6.0,588,0.6364655494689941,,,0.003941433038562536
357,5.0,763,0.8057777881622314,,,0.011110033839941025
358,2.0,340,0.356229305267334,,,0.011557357385754585
359,13.0,859,0.9043660163879395,,,0.022154923528432846
360,5.0,623,0.6434369087219238,,,0.011204424314200878
361,14.0,1029,1.074538230895996,,,0.007291525602340698
362,8.0,647,0.6699409484863281,,,0.007437072228640318
363,6.0,631,0.6461732387542725,,,0.014645058661699295
364,3.0,574,0.5948920249938965,,,0.007505223620682955
365,15.0,1311,1.4161579608917236,,,0.003742979373782873
366,9.0,936,0.9775726795196533,,,0.0038162837736308575
367,5.0,732,0.7923686504364014,,,0.007479297462850809
368,4.0,372,0.4215974807739258,,,0.01854495145380497
369,4.0,390,0.41813111305236816,,,0.014843500219285488
370,5.0,672,0.7196400165557861,,,0.025800351053476334
371,6.0,641,0.6733453273773193,,,0.013768324628472328
372,7.0,792,0.8390407562255859,,,0.011254094541072845
373,2.0,555,0.5827322006225586,,,0.003688142402097583
374,0.0,398,0.4163501262664795,,,0.007569804787635803
375,2.0,620,0.6456353664398193,,,8.928276656661183e-05
376,9.0,739,0.7724392414093018,,,0.0072577595710754395
377,9.0,821,0.8674521446228027,,,0.009307869710028172
378,5.0,466,0.4857797622680664,,,0.0038265930488705635
379,11.0,921,0.9842383861541748,,,0.003804355626925826
380,11.0,823,0.8626935482025146,,,0.010995233431458473
381,11.0,762,0.8740723133087158,,,0.007470022886991501
382,4.0,647,0.6966750621795654,,,0.0075395917519927025
383,5.0,749,0.7996814250946045,,,0.007477979641407728
384,3.0,401,0.4192075729370117,,,0.011414522305130959
385,6.0,673,0.7253820896148682,,,0.013415752910077572
386,6.0,515,0.5486891269683838,,,0.01136889960616827
387,15.0,1171,1.2271900177001953,,,0.01503018755465746
388,4.0,392,0.41358137130737305,,,0.0037474199198186398
389,5.0,681,0.7235782146453857,,,0.01293299999088049
390,10.0,1064,1.104238748550415,,,0.009789637289941311
391,8.0,839,0.8790593147277832,,,0.011156600899994373
392,5.0,668,0.7614474296569824,,,0.014946242794394493
393,5.0,729,0.7969462871551514,,,0.007392481435090303
394,10.0,687,0.7355990409851074,,,7.56973895477131e-05
395,9.0,731,0.7772135734558105,,,0.01844071038067341
396,9.0,845,0.8936367034912109,,,0.003759377170354128
397,6.0,663,0.7347185611724854,,,0.003772781230509281
398,6.0,779,0.834604024887085,,,0.018544796854257584
399,1.0,589,0.6394503116607666,,,0.007667817175388336
400,4.0,625,0.6753497123718262,,,5.5087977671064436e-05
401,-1.0,441,0.47510719299316406,,,0.0037625019904226065
402,4.0,589,0.6313958168029785,,,0.003818639786913991
403,4.0,629,0.6646380424499512,,,0.007400128990411758
404,11.0,887,0.9747605323791504,,,0.014758587814867496
405,7.0,748,0.7985796928405762,,,0.007498268503695726
406,6.0,705,0.7930490970611572,,,0.01662776619195938
407,16.0,1081,1.1475012302398682,,,0.003987767267972231
408,3.0,583,0.6229233741760254,,,0.011173781007528305
409,2.0,561,0.5956647396087646,,,0.011322465725243092
410,12.0,1177,1.3411962985992432,,,0.01892390474677086
411,9.0,804,0.8760294914245605,,,0.022379662841558456
412,10.0,839,0.9101521968841553,,,0.015145199373364449
413,8.0,729,0.7885861396789551,,,0.0038021556101739407
414,18.0,1425,1.504026174545288,,,0.007138831540942192
415,1.0,517,0.575007438659668,,,0.003941808827221394
416,1.0,407,0.4539680480957031,,,0.007267205510288477
417,1.0,523,0.5741903781890869,,,0.007577897049486637
418,1.0,497,0.5275065898895264,,,0.011345410719513893
419,9.0,696,0.7392275333404541,,,0.015374617651104927
420,4.0,506,0.5393373966217041,,,0.01107805222272873
421,4.0,541,0.6036417484283447,,,0.0038288747891783714
422,1.0,721,0.7752549648284912,,,0.011470467783510685
423,7.0,654,0.700345516204834,,,0.010745764710009098
424,5.0,577,0.6556692123413086,,,0.019781015813350677
425,11.0,671,0.7077922821044922,,,0.011282142251729965
426,7.0,835,0.880126953125,,,0.011296841315925121
427,4.0,686,0.7205970287322998,,,0.0038144909776747227
428,10.0,757,0.8095707893371582,,,0.0035191169008612633
429,3.0,439,0.46835780143737793,,,0.007703898940235376
430,5.0,627,0.6572666168212891,,,0.009182327426970005
431,5.0,667,0.6867122650146484,,,0.014946239069104195
432,4.0,615,0.6471157073974609,,,0.0037649471778422594
433,24.0,1525,1.5911054611206055,,,0.007485121488571167
434,14.0,757,0.815495491027832,,,0.014959204010665417
435,8.0,627,0.6856367588043213,,,0.011138114146888256
436,4.0,561,0.6027803421020508,,,0.014910068362951279
437,4.0,701,0.7468130588531494,,,0.010194608010351658
438,5.0,702,0.7435855865478516,,,0.011097518727183342
439,3.0,587,0.6189429759979248,,,0.007521286606788635
440,14.0,1026,1.0636084079742432,,,0.005816440097987652
441,4.0,392,0.414886474609375,,,0.007682854775339365
442,5.0,540,0.5870773792266846,,,0.014682208187878132
443,4.0,667,0.6893942356109619,,,0.015343177132308483
444,16.0,980,1.02809476852417,,,0.018250245600938797
445,4.0,707,0.7572228908538818,,,0.014672523364424706
446,13.0,944,0.9931132793426514,,,0.0037816730327904224
447,4.0,637,0.6682956218719482,,,0.0037691923789680004
448,6.0,843,0.9307804107666016,,,0.0038388073444366455
449,7.0,773,0.8157744407653809,,,0.00382186658680439
450,13.0,1145,1.2165493965148926,,,0.003839439246803522
451,7.0,743,0.7821338176727295,,,0.011520319618284702
452,2.0,519,0.5425281524658203,,,0.0036701313219964504
453,7.0,1130,1.1941606998443604,,,0.007524269167333841
454,5.0,623,0.6486716270446777,,,0.017417486757040024
455,16.0,1005,1.0590448379516602,,,0.010925959795713425
456,5.0,435,0.44732093811035156,,,0.015105459839105606
457,10.0,885,0.9270846843719482,,,0.00932307355105877
458,5.0,909,0.9567441940307617,,,0.011121831834316254
459,3.0,384,0.40134477615356445,,,0.003663569688796997
460,8.0,854,0.8897955417633057,,,0.007760161068290472
461,4.0,651,0.6839735507965088,,,0.011330991052091122
462,13.0,996,1.039268970489502,,,0.01090791542083025
463,9.0,809,0.8464996814727783,,,0.007518541533499956
464,5.0,665,0.7275140285491943,,,0.007272526156157255
465,4.0,657,0.7354729175567627,,,0.013902761973440647
466,4.0,505,0.5348215103149414,,,0.007535119075328112
467,2.0,380,0.40311503410339355,,,0.0073593296110630035
468,5.0,785,0.8249046802520752,,,0.0039057773537933826
469,7.0,745,0.7779548168182373,,,0.0037220369558781385
470,5.0,699,0.7359380722045898,,,0.011336964555084705
471,3.0,732,0.7778334617614746,,,0.007529060356318951
472,0.0,661,0.7073051929473877,,,0.015149696730077267
473,7.0,718,0.7559347152709961,,,0.0037681034300476313
474,7.0,657,0.696042537689209,,,0.0038299101870507
475,8.0,609,0.6538541316986084,,,0.010881581343710423
476,3.0,636,0.6690587997436523,,,0.003804142354056239
477,10.0,918,0.9710373878479004,,,0.003863563761115074
478,3.0,529,0.5678305625915527,,,0.013700159266591072
479,16.0,825,0.861931324005127,,,0.00751709146425128
480,2.0,495,0.5166337490081787,,,0.015500159002840519
481,7.0,803,0.8653767108917236,,,0.01103865634649992
482,2.0,571,0.599867582321167,,,0.003780192928388715
483,10.0,1019,1.065758466720581,,,0.011540484614670277
484,13.0,915,0.9674091339111328,,,0.007499703671783209
485,7.0,729,0.7612605094909668,,,0.011213896796107292
486,9.0,914,0.9516057968139648,,,0.003958167042583227
487,10.0,802,0.8411273956298828,,,0.014421517960727215
488,7.0,793,0.829737663269043,,,0.015017862431704998
489,8.0,702,0.735457181930542,,,0.013062630780041218
490,5.0,538,0.5684530735015869,,,0.0073090847581624985
491,2.0,405,0.4463798999786377,,,0.0001237577380379662
492,4.0,489,0.5391621589660645,,,0.014486721716821194
493,12.0,752,0.8188395500183105,,,0.018871137872338295
494,8.0,729,0.8157572746276855,,,0.0038484607357531786
495,7.0,833,0.8848922252655029,,,0.0039737471379339695
496,4.0,496,0.5317821502685547,,,0.011430254206061363
497,12.0,745,0.7939634323120117,,,0.0037102848291397095
498,1.0,461,0.48607540130615234,,,0.011189990676939487
499,5.0,648,0.7131569385528564,,,0.01554552000015974
500,10.0,809,0.8664276599884033,,,0.01429201103746891
501,6.0,781,0.8168802261352539,,,0.007446051575243473
502,5.0,633,0.6545400619506836,,,0.00012028470518998802
503,16.0,945,0.9857535362243652,,,0.032477665692567825
504,3.0,539,0.573768138885498,,,0.007403112482279539
505,12.0,833,0.8791656494140625,,,0.011056176386773586
506,10.0,782,0.829620361328125,,,0.015404663980007172
507,19.0,1349,1.4156818389892578,,,0.011710611172020435
508,10.0,749,0.7938845157623291,,,0.007205878384411335
509,10.0,722,0.754631757736206,,,0.007601812947541475
510,4.0,647,0.6724369525909424,,,0.023274509236216545
511,5.0,485,0.5686101913452148,,,0.0039006297010928392
512,17.0,986,1.0646426677703857,,,0.01857229508459568
513,5.0,623,0.6630127429962158,,,0.011345836333930492
514,14.0,780,0.8442649841308594,,,0.007584847509860992
515,1.0,549,0.5796375274658203,,,0.00014443295367527753
516,6.0,563,0.6281707286834717,,,0.01682323031127453
517,5.0,795,0.8690757751464844,,,9.286782733397558e-05
518,11.0,1109,1.1561293601989746,,,0.0038514025509357452
519,26.0,1024,1.0668964385986328,,,0.014875002205371857
520,13.0,1068,1.1383171081542969,,,0.011503834277391434
521,7.0,595,0.6356892585754395,,,0.007699104025959969
522,13.0,956,1.0013787746429443,,,0.0001270876091439277
523,3.0,498,0.52268385887146,,,8.49010466481559e-05
524,3.0,525,0.556828498840332,,,0.01111232116818428
525,7.0,665,0.7048306465148926,,,0.018277280032634735
526,3.0,614,0.6373140811920166,,,0.007455964107066393
527,4.0,803,0.8505635261535645,,,0.00742347864434123
528,6.0,657,0.7255632877349854,,,0.007774537429213524
529,11.0,779,0.8348748683929443,,,0.01843097247183323
530,7.0,681,0.7078104019165039,,,0.007475817576050758
531,7.0,698,0.720449686050415,,,0.010981325060129166
532,8.0,613,0.6584298610687256,,,0.010887494310736656
533,9.0,797,0.8341054916381836,,,0.018281955271959305
