episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,127.5,961,0.39003467559814453,,,
2,155.5,1209,0.4859354496002197,,,
3,188.0,797,0.3219447135925293,,,
4,27.0,617,0.25061702728271484,,,
5,170.5,957,0.38681459426879883,,,
6,252.0,961,0.3851923942565918,,,
7,48.0,404,0.1650385856628418,,,
8,348.5,1347,0.5352556705474854,,,
9,105.0,689,0.2835707664489746,,,
10,94.0,694,0.28406739234924316,,,
11,396.5,1018,0.4133763313293457,,,
12,70.5,453,0.6313190460205078,,,0.11322543025016785
13,70.0,734,1.7281773090362549,,,0.07418152689933777
14,91.5,408,0.9325120449066162,,,0.1837792545557022
15,126.5,708,1.6165359020233154,,,0.0001877309405244887
16,88.0,635,1.4422686100006104,,,0.35901403427124023
17,105.5,645,1.487762212753296,,,0.2966068983078003
18,146.5,761,1.7398402690887451,,,0.08872516453266144
19,209.5,979,2.235456943511963,,,0.00027897272957488894
20,95.0,505,1.1900603771209717,,,0.3786609172821045
21,63.0,615,1.442126989364624,,,0.3068958520889282
22,349.5,1379,3.2775747776031494,,,0.20708617568016052
23,104.5,811,1.855381727218628,,,0.1557423174381256
24,199.5,836,1.9896035194396973,,,0.07425570487976074
25,56.5,395,0.9607436656951904,,,0.4001046419143677
26,107.0,675,1.6365551948547363,,,0.0002516235108487308
27,70.5,386,0.9207708835601807,,,0.059745706617832184
28,131.0,745,1.8106143474578857,,,0.26898419857025146
29,124.5,653,1.5564897060394287,,,0.2522660493850708
30,90.5,685,1.5698528289794922,,,0.10327859967947006
31,72.5,505,1.163543939590454,,,0.0013965531252324581
32,136.5,796,1.8343760967254639,,,0.0783521756529808
33,79.5,583,1.3470604419708252,,,0.13779392838478088
34,126.0,779,1.798940658569336,,,0.00041967027937062085
35,407.0,843,1.927717924118042,,,0.25512975454330444
36,126.0,788,1.786978006362915,,,0.2081541270017624
37,148.0,803,1.8122200965881348,,,0.6233154535293579
38,130.5,709,1.629683494567871,,,0.6171480417251587
39,93.5,602,1.385183572769165,,,0.05834837257862091
40,91.5,502,1.153153419494629,,,0.0012727866414934397
41,137.5,669,1.552314043045044,,,0.009348884224891663
42,25.5,367,0.8396389484405518,,,0.013686785474419594
43,286.0,1061,2.4363789558410645,,,0.14238770306110382
44,138.0,522,1.198756456375122,,,0.026749825105071068
45,130.5,949,2.168966293334961,,,0.16927143931388855
46,82.5,571,1.358855962753296,,,0.01089662779122591
47,169.5,626,1.4587974548339844,,,0.26091447472572327
48,68.0,689,1.6314103603363037,,,0.0005214079283177853
49,103.0,399,0.9321188926696777,,,1.559144377708435
