episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,16.0,670,1.183659315109253,,,0.007899264805018902
2,30.0,1182,1.619861125946045,,,0.003811391070485115
3,26.0,997,1.3871371746063232,,,0.02768094092607498
4,24.0,811,1.13596773147583,,,0.005395112093538046
5,29.0,1307,1.785733699798584,,,0.004869264550507069
6,22.0,928,1.2911925315856934,,,0.008845940232276917
7,28.0,971,1.3282430171966553,,,0.007646746933460236
8,31.0,1225,1.6606388092041016,,,0.005943666212260723
9,22.0,1037,1.4131293296813965,,,0.01189426053315401
10,25.0,981,1.440096139907837,,,0.007553989067673683
11,31.0,1236,1.7659311294555664,,,0.010880200192332268
12,24.0,953,1.3738272190093994,,,0.008476266637444496
13,32.0,906,1.4009130001068115,,,0.007920847274363041
14,24.0,1073,1.5569384098052979,,,0.006141644902527332
15,23.0,929,1.309572696685791,,,0.006475546862930059
16,27.0,1068,1.5152552127838135,,,0.01040351390838623
17,30.0,1019,1.5358400344848633,,,0.005170163232833147
18,30.0,961,1.3692750930786133,,,0.004995206370949745
19,30.0,1081,1.5480849742889404,,,0.013849565759301186
20,31.0,1323,1.8622338771820068,,,0.0052622053772211075
21,25.0,830,1.2028262615203857,,,0.010252359323203564
22,19.0,871,1.3089804649353027,,,0.004156791139394045
23,27.0,1140,1.729365587234497,,,0.014137417078018188
24,30.0,1181,1.7981586456298828,,,0.006929412018507719
25,53.0,1873,2.7938570976257324,,,0.00692481454461813
26,17.0,759,1.124845027923584,,,0.0048492844216525555
27,31.0,1340,1.9422152042388916,,,0.006233572959899902
28,11.0,673,1.0144333839416504,,,0.014414926990866661
29,31.0,1347,2.022050142288208,,,0.0052248756401240826
30,30.0,863,1.2394275665283203,,,0.01092736329883337
31,14.0,587,0.8630282878875732,,,0.007958131842315197
32,32.0,1291,1.8883426189422607,,,0.007767948321998119
33,27.0,1055,1.5549888610839844,,,0.007234381511807442
34,21.0,815,1.245499849319458,,,0.00367445545271039
35,24.0,967,1.4818832874298096,,,0.009881332516670227
36,32.0,1150,1.648319959640503,,,0.01063279714435339
37,25.0,820,1.2405116558074951,,,0.011442233808338642
