episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,0.0,515,0.19165325164794922,,,
2,2.0,583,0.21421217918395996,,,
3,16.0,933,0.3378288745880127,,,
4,9.0,985,0.3548150062561035,,,
5,6.0,748,0.2730727195739746,,,
6,16.0,1174,0.42231297492980957,,,
7,2.0,500,0.18297171592712402,,,
8,12.0,873,0.31531715393066406,,,
9,2.0,405,0.1489276885986328,,,
10,1.0,403,0.14742374420166016,,,
11,9.0,853,0.30732297897338867,,,
12,4.0,381,0.1400458812713623,,,
13,4.0,535,0.19505667686462402,,,
14,5.0,719,0.2615540027618408,,,
15,10.0,1343,0.4954051971435547,,,
16,1.0,394,0.1458117961883545,,,
17,9.0,780,0.28397536277770996,,,
18,3.0,385,0.14330625534057617,,,
19,6.0,487,0.17832279205322266,,,
20,6.0,473,0.17244577407836914,,,
21,11.0,1165,0.427722692489624,,,
22,8.0,784,0.28495168685913086,,,
23,3.0,612,0.22388410568237305,,,
24,6.0,829,0.30405545234680176,,,
25,9.0,776,0.28314924240112305,,,
26,1.0,412,0.15167975425720215,,,
27,4.0,611,0.22532391548156738,,,
28,2.0,551,0.20313501358032227,,,
29,7.0,671,0.24457836151123047,,,
30,3.0,381,0.14046740531921387,,,
31,10.0,815,0.2963838577270508,,,
32,9.0,785,0.2874305248260498,,,
33,7.0,767,0.2803325653076172,,,
34,5.0,831,0.30260539054870605,,,
35,9.0,805,0.29278993606567383,,,
36,4.0,636,0.23243331909179688,,,
37,1.0,399,0.14736437797546387,,,
38,1.0,397,0.14595603942871094,,,
39,4.0,391,0.14281773567199707,,,
40,3.0,501,0.18302702903747559,,,
41,5.0,605,0.22082901000976562,,,
42,7.0,581,0.21178197860717773,,,
43,0.0,341,0.1251988410949707,,,
44,6.0,704,0.2573714256286621,,,
45,8.0,985,0.3563728332519531,,,
46,6.0,987,0.35950803756713867,,,
47,11.0,1102,0.3984847068786621,,,
48,5.0,662,0.24050498008728027,,,
49,4.0,391,0.14369964599609375,,,
50,3.0,651,0.23730254173278809,,,
51,5.0,670,0.24450039863586426,,,
52,10.0,790,0.2873404026031494,,,
53,0.0,396,0.14565777778625488,,,
54,2.0,398,0.1458721160888672,,,
55,5.0,643,0.23484230041503906,,,
56,2.0,466,0.17002296447753906,,,
57,7.0,797,0.29032373428344727,,,
58,3.0,603,0.22009015083312988,,,
59,12.0,908,0.3281702995300293,,,
60,1.0,600,0.2205955982208252,,,
61,1.0,441,0.1639392375946045,,,
62,8.0,827,0.301196813583374,,,
63,4.0,457,0.16811156272888184,,,
64,6.0,667,0.2427060604095459,,,
65,9.0,939,0.3410627841949463,,,
66,7.0,691,0.2538154125213623,,,
67,2.0,545,0.20093059539794922,,,
68,9.0,996,0.36490893363952637,,,
69,4.0,557,0.208451509475708,,,
70,9.0,669,0.24591565132141113,,,
71,13.0,941,0.3427720069885254,,,
72,2.0,497,0.18231606483459473,,,
73,14.0,876,0.3181595802307129,,,
74,5.0,741,0.2700185775756836,,,
75,5.0,693,0.2549400329589844,,,
76,6.0,717,0.2632937431335449,,,
77,4.0,559,0.2057814598083496,,,
78,7.0,623,0.22907042503356934,,,
79,5.0,598,0.2194681167602539,,,
80,9.0,945,0.34192466735839844,,,
81,8.0,833,0.3108394145965576,,,
82,7.0,761,0.2831692695617676,,,
83,3.0,535,0.19754981994628906,,,
84,3.0,543,0.19853591918945312,,,
85,4.0,589,0.21520113945007324,,,
86,5.0,575,0.20902585983276367,,,
87,13.0,854,0.31802797317504883,,,
88,4.0,587,0.2175428867340088,,,
89,3.0,379,0.14032649993896484,,,
90,12.0,966,0.3554995059967041,,,
91,9.0,827,0.29972410202026367,,,
92,8.0,789,0.2865869998931885,,,
93,8.0,687,0.2507333755493164,,,
94,10.0,1063,0.3959927558898926,,,
95,3.0,622,0.23670387268066406,,,
96,3.0,609,0.22548198699951172,,,
97,1.0,555,0.20968008041381836,,,
98,16.0,1057,0.3950772285461426,,,
99,0.0,611,0.2278764247894287,,,
100,0.0,425,0.16120481491088867,,,
101,4.0,747,0.2901453971862793,,,
102,3.0,387,0.14288568496704102,,,
103,4.0,706,0.26787328720092773,,,
104,9.0,819,0.3047606945037842,,,
105,2.0,407,0.15248537063598633,,,
106,15.0,1006,0.367828369140625,,,
107,9.0,769,0.2824728488922119,,,
108,7.0,555,0.2062826156616211,,,
109,5.0,402,0.1487739086151123,,,
110,2.0,543,0.20211482048034668,,,
111,4.0,484,0.17989015579223633,,,
112,2.0,400,0.14755845069885254,,,
113,14.0,977,0.3552525043487549,,,
114,6.0,725,0.266115665435791,,,
115,3.0,517,0.1910240650177002,,,
116,-1.0,532,0.19598793983459473,,,
117,0.0,565,0.20893192291259766,,,
118,3.0,485,0.1794745922088623,,,
119,2.0,486,0.17734003067016602,,,
120,6.0,683,0.2519087791442871,,,
121,16.0,1185,0.42702150344848633,,,
122,2.0,507,0.18712782859802246,,,
123,12.0,959,0.34804248809814453,,,
124,6.0,753,0.27495813369750977,,,
125,7.0,755,0.2756340503692627,,,
126,4.0,564,0.20788979530334473,,,
127,4.0,676,0.24736499786376953,,,
128,5.0,626,0.22723078727722168,,,
129,10.0,765,0.27899909019470215,,,
130,5.0,384,0.14636754989624023,,,
131,17.0,914,0.33269619941711426,,,
132,4.0,486,0.17925500869750977,,,
133,13.0,1027,0.3730309009552002,,,
134,6.0,619,0.2294328212738037,,,
135,3.0,567,0.2099299430847168,,,
136,9.0,1173,0.4272768497467041,,,
137,15.0,1063,0.3855772018432617,,,
138,1.0,388,0.14354872703552246,,,
139,10.0,691,0.2527132034301758,,,
140,6.0,577,0.21228671073913574,,,
141,9.0,705,0.2579357624053955,,,
142,10.0,871,0.3217194080352783,,,
143,7.0,622,0.2274317741394043,,,
144,4.0,485,0.17972087860107422,,,
145,9.0,811,0.2945683002471924,,,
146,6.0,642,0.2337658405303955,,,
147,16.0,964,0.3506920337677002,,,
148,7.0,777,0.7846169471740723,,,0.022974053397774696
149,10.0,869,0.7378768920898438,,,2.3200365831144154e-05
150,2.0,546,0.47626376152038574,,,0.015456071123480797
151,10.0,855,0.7332460880279541,,,0.015807248651981354
152,7.0,613,0.5195443630218506,,,0.00758287962526083
153,3.0,422,0.3571000099182129,,,0.008467234671115875
154,5.0,553,0.47137928009033203,,,0.015520282089710236
155,10.0,1071,0.9242119789123535,,,0.007623631041496992
156,17.0,952,0.8044979572296143,,,0.007802633568644524
157,3.0,547,0.4626486301422119,,,0.008261110633611679
158,7.0,643,0.5599861145019531,,,8.801891817711294e-05
159,15.0,1267,1.0679428577423096,,,7.642785203643143e-05
160,7.0,769,0.6465873718261719,,,0.00011713725689332932
161,20.0,1019,0.8941121101379395,,,4.732763045467436e-05
162,10.0,936,0.8319680690765381,,,0.00017305798246525228
163,16.0,819,0.6897127628326416,,,0.015392115339636803
164,8.0,797,0.6876046657562256,,,9.69475950114429e-05
165,7.0,722,0.6457908153533936,,,0.0001898823247756809
166,4.0,536,0.4820244312286377,,,0.0001760727318469435
167,8.0,759,0.6731879711151123,,,0.015068711712956429
168,7.0,540,0.4776265621185303,,,7.493025623261929e-05
169,3.0,431,0.3792600631713867,,,0.0076630450785160065
170,1.0,376,0.327042818069458,,,0.007376632187515497
171,5.0,655,0.5681061744689941,,,0.01586347259581089
172,12.0,898,0.7752964496612549,,,0.0381096750497818
173,8.0,753,0.6469318866729736,,,0.0071096839383244514
174,0.0,493,0.42328858375549316,,,0.02248855121433735
175,4.0,523,0.4458329677581787,,,0.00023462882381863892
176,7.0,725,0.6182863712310791,,,0.015526270493865013
177,3.0,426,0.360461950302124,,,0.007995611056685448
178,8.0,1112,0.9450936317443848,,,0.007833587005734444
179,3.0,545,0.4628260135650635,,,0.008214080706238747
180,8.0,785,0.6602716445922852,,,0.007901455275714397
181,6.0,664,0.5636653900146484,,,0.0032428193371742964
182,12.0,922,0.7799677848815918,,,0.00098902836907655
183,6.0,667,0.5666124820709229,,,0.01667829416692257
184,12.0,1379,1.1657352447509766,,,0.008514915592968464
185,7.0,612,0.5311360359191895,,,0.012509595602750778
186,5.0,453,0.3856053352355957,,,0.0003023011377081275
187,3.0,513,0.4346911907196045,,,0.015192952938377857
188,1.0,423,0.367398738861084,,,0.006966185290366411
189,6.0,657,0.5732455253601074,,,0.0032629291526973248
190,6.0,696,0.6004619598388672,,,0.0018886583857238293
191,4.0,636,0.5487942695617676,,,0.0077841617166996
192,8.0,659,0.5702428817749023,,,0.00020079428213648498
193,7.0,562,0.485670804977417,,,0.01711864210665226
194,2.0,514,0.450122594833374,,,0.02468487061560154
195,0.0,527,0.46131110191345215,,,0.008666864596307278
196,6.0,522,0.4585134983062744,,,0.00843113288283348
197,7.0,574,0.49738216400146484,,,0.017108874395489693
198,4.0,524,0.46323394775390625,,,0.025516238063573837
199,9.0,765,0.6700682640075684,,,0.009219408966600895
200,2.0,443,0.39234352111816406,,,0.007807315792888403
201,5.0,639,0.5479426383972168,,,0.0013300523860380054
202,6.0,744,0.6497335433959961,,,0.003961005713790655
203,0.0,395,0.3433349132537842,,,0.0006960425525903702
204,4.0,383,0.32882189750671387,,,0.01574532315135002
205,6.0,490,0.4222855567932129,,,0.0005671053659170866
206,5.0,617,0.5403473377227783,,,0.011185802519321442
207,2.0,685,0.5925979614257812,,,0.016424985602498055
208,7.0,732,0.6356172561645508,,,0.01616041362285614
209,9.0,639,0.555537223815918,,,0.003850865876302123
210,3.0,644,0.5567457675933838,,,0.009254511445760727
211,5.0,414,0.357621431350708,,,0.016603292897343636
212,8.0,785,0.6870677471160889,,,0.002053887117654085
213,3.0,520,0.45258116722106934,,,0.01554964017122984
214,2.0,493,0.4225749969482422,,,0.00038053171010687947
215,4.0,643,0.553107738494873,,,0.013251891359686852
216,0.0,351,0.29490137100219727,,,0.0004305218462832272
217,6.0,777,0.6544930934906006,,,0.02271372266113758
218,1.0,553,0.4666297435760498,,,0.00318275298923254
219,6.0,752,0.6309242248535156,,,0.006272895261645317
