episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,9.0,682,1.1169102191925049,,,
2,1.0,425,0.49192142486572266,,0.07391915796324611,-0.03164646402001381
3,9.0,834,0.8645436763763428,,0.12076861038804054,-0.011106133460998535
4,9.0,727,0.8619036674499512,,0.08418569690547884,-0.03285476565361023
5,12.0,831,0.8607761859893799,,0.12065163441002369,-0.020975947380065918
6,3.0,365,0.4322361946105957,,0.13600122276693583,-0.01627051830291748
7,9.0,863,1.003465175628662,,0.13652028189972043,0.00371580570936203
8,16.0,1083,1.1879594326019287,,0.11772632552310824,-0.008464787155389786
9,19.0,1223,1.3256099224090576,,0.11069214507006109,-0.02029230445623398
10,7.0,575,0.6275551319122314,,0.12575741205364466,-0.020253319293260574
11,1.0,475,0.5348880290985107,,0.1008568606339395,-0.021092943847179413
12,1.0,411,0.4718194007873535,,0.14373714476823807,-0.011382944881916046
13,17.0,980,1.0916600227355957,,0.11410538828931749,-0.007833603769540787
14,8.0,622,0.6822290420532227,,0.15936626913025975,-0.002472158521413803
15,8.0,641,0.6930131912231445,,0.09640409448184073,-0.03377585858106613
16,5.0,534,0.7131023406982422,,0.1787406774237752,-0.0005790852010250092
17,32.0,1687,1.8116016387939453,,0.12036159355193377,-0.039001137018203735
18,8.0,803,0.8387537002563477,,0.13144314917735755,-0.021070605143904686
19,10.0,790,0.9149599075317383,,0.1126885418780148,-0.021641850471496582
20,9.0,641,0.6838757991790771,,0.08279012120328844,-0.033963892608881
21,7.0,489,0.5519182682037354,,0.06704235402867198,-0.028025180101394653
22,17.0,1032,1.148482322692871,,0.11445243982598186,-0.025202233344316483
23,6.0,571,0.62650465965271,,0.07854291633702815,-0.031403303146362305
24,13.0,677,0.8245737552642822,,0.1389905922114849,-0.018559250980615616
25,10.0,686,0.7344350814819336,,0.14773585693910718,0.0030239447951316833
26,7.0,760,0.8014054298400879,,0.08292745263315737,-0.034701623022556305
27,3.0,429,0.49466800689697266,,0.11496836971491575,-0.012178812175989151
28,4.0,511,0.565394401550293,,0.11437799641862512,-0.01360669732093811
29,2.0,455,0.5173006057739258,,0.18043252639472485,0.014407716691493988
30,12.0,960,1.0699436664581299,,0.12838424555957317,-0.009719304740428925
31,7.0,669,0.7117738723754883,,0.06643277802504599,-0.04110090062022209
32,3.0,425,0.4931633472442627,,0.11006334377452731,-0.027668070048093796
33,5.0,677,0.7294998168945312,,0.0879348365124315,-0.033039264380931854
34,3.0,585,0.7275090217590332,,0.07300068391487002,-0.03760796785354614
35,15.0,897,0.9194400310516357,,0.07175082201138139,-0.023969240486621857
36,14.0,869,0.9874541759490967,,0.22073753084987402,0.02695154771208763
37,4.0,677,0.721738338470459,,0.0520177842117846,-0.0399518683552742
38,9.0,831,0.9581608772277832,,0.09257124783471227,-0.032211948186159134
39,10.0,845,0.9612672328948975,,0.12247606925666332,-0.016026388853788376
40,10.0,869,0.9001219272613525,,0.0534201601985842,-0.03520640358328819
41,4.0,651,0.7921006679534912,,0.08250096417032182,-0.03051725961267948
42,14.0,988,1.1014752388000488,,0.050123044522479177,-0.039278604090213776
