episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
347,69.0,2131,2.1700384616851807,,0.18633232824504375,0.05794283375144005
348,55.0,1607,1.6440300941467285,,0.07548029068857431,-0.0088563933968544
349,48.0,1501,1.5615382194519043,,0.12049724441021681,0.01631081849336624
350,64.0,1980,2.0359959602355957,,0.19417522847652435,0.05636975169181824
351,53.0,1639,1.676584005355835,,0.1367658944800496,0.013163313269615173
352,68.0,2015,2.0712766647338867,,0.12145377323031425,0.029338348656892776
353,63.0,1845,1.862290859222412,,0.07251312769949436,-0.008908774703741074
354,30.0,1026,1.0545532703399658,,0.1689731366932392,0.03916720300912857
355,29.0,1027,1.0569372177124023,,0.15688722394406796,0.04500677436590195
356,69.0,1904,1.9733505249023438,,0.18015964701771736,0.03447383642196655
357,67.0,2108,2.1543309688568115,,0.5685927011072636,0.2661258280277252
358,60.0,1643,1.6798324584960938,,0.1415675450116396,0.03439406678080559
359,67.0,1875,1.9486751556396484,,0.18079008720815182,0.052460700273513794
360,42.0,1215,1.2245368957519531,,0.25226628594100475,0.07671962678432465
361,69.0,2210,2.3046607971191406,,0.1437324546277523,0.033005356788635254
362,31.0,1110,1.1244328022003174,,0.2182661797851324,0.07791000604629517
363,67.0,2377,2.453514814376831,,0.131823624484241,0.031573016196489334
364,53.0,1443,1.4457759857177734,,0.09093029238283634,0.0196679700165987
365,68.0,1971,2.029557704925537,,0.14695675484836102,0.027672410011291504
366,32.0,771,0.8184633255004883,,0.10674814879894257,0.025842241942882538
367,32.0,1257,1.2560603618621826,,0.30031618662178516,0.1069205105304718
368,52.0,1508,1.5545551776885986,,0.1016206732019782,0.004636865109205246
369,31.0,1072,1.0949928760528564,,0.19002101011574268,0.056298986077308655
370,61.0,1637,1.671762466430664,,0.04616278596222401,-0.013610396534204483
371,69.0,2211,2.3046715259552,,0.1828047875314951,0.05695291981101036
372,37.0,1305,1.3057324886322021,,0.20394531078636646,0.07741162180900574
373,69.0,2013,2.0688834190368652,,0.11752864066511393,0.016724348068237305
374,32.0,835,0.8854212760925293,,0.15332897566258907,0.030896145850419998
375,30.0,1181,1.196913480758667,,0.17299018800258636,0.04967601224780083
376,51.0,1460,1.5196571350097656,,0.07995487563312054,0.010147053748369217
377,66.0,2068,2.1117191314697266,,0.18920392356812954,0.05748201161623001
378,33.0,705,0.7059698104858398,,0.1392936883494258,0.03621695190668106
379,32.0,705,0.7625548839569092,,0.12156725581735373,0.024777673184871674
380,32.0,752,0.7487728595733643,,0.07675245683640242,0.012936821207404137
