episode_number,episode_reward,episode_length,episode_time_seconds,policy_loss,value_loss,total_loss
1,15.0,3565,4.6182825565338135,,0.0252964825485833,-0.04904506728053093
2,4.0,2107,2.303757905960083,,0.016350264835637063,-0.056672103703022
3,1.0,1741,1.7500989437103271,,0.025894716032780707,-0.04463333636522293
4,3.0,1555,1.5962252616882324,,0.041240594582632184,-0.05003760755062103
5,19.0,3127,3.1844494342803955,,0.0529728620313108,-0.04126352444291115
6,7.0,1913,1.9719610214233398,,0.039711188059300184,-0.04320758208632469
7,9.0,2653,2.6952030658721924,,0.02054983639391139,-0.05223137140274048
8,11.0,2987,3.064005136489868,,0.004447142782737501,-0.058929599821567535
9,12.0,2677,2.731860399246216,,0.04274912492837757,-0.03706477954983711
10,22.0,2877,3.0209505558013916,,0.059215799905359745,-0.0394933857023716
11,13.0,3129,3.287454605102539,,0.01437372574582696,-0.05119550973176956
12,12.0,2321,2.3729934692382812,,0.015105898899491876,-0.04811575636267662
13,9.0,2523,2.6618425846099854,,0.031848382437601686,-0.040902331471443176
14,7.0,2397,2.5079448223114014,,0.040965206222608685,-0.04327643662691116
15,8.0,2419,2.502859115600586,,0.022238226840272546,-0.04708796367049217
16,4.0,2001,2.0516231060028076,,0.010748472763225436,-0.05746565759181976
17,5.0,1957,1.9660248756408691,,0.054467286448925734,-0.03486310690641403
18,19.0,3325,3.5634384155273438,,0.03719678393099457,-0.044738009572029114
19,3.0,1939,2.030679225921631,,0.0269750410807319,-0.05213623121380806
20,8.0,2473,2.5636723041534424,,0.005215088167460635,-0.057785697281360626
21,6.0,2331,2.3226892948150635,,0.0029168781475163996,-0.06122065335512161
22,7.0,2177,2.2065932750701904,,0.01216691907029599,-0.05123693868517876
23,13.0,2913,2.98903489112854,,0.07376287109218538,-0.02123311161994934
24,3.0,1827,1.9247024059295654,,0.01457201869925484,-0.05398144572973251
25,4.0,1959,1.922224521636963,,0.05599276954308152,-0.049114201217889786
26,3.0,1887,1.9398086071014404,,0.04317720211111009,-0.05333608388900757
27,10.0,2901,2.980553150177002,,0.06877143820747733,-0.03635668382048607
28,13.0,2861,2.859189748764038,,0.04764189384877682,-0.03805864602327347
29,7.0,2399,2.491361141204834,,0.008544615091523156,-0.06456218659877777
30,9.0,2435,2.5103132724761963,,0.025242730043828487,-0.04629793390631676
31,8.0,2423,2.4924063682556152,,0.01717702264431864,-0.05376304313540459
32,13.0,3001,2.968512535095215,,0.02135450136847794,-0.05817402899265289
33,4.0,1977,2.0450150966644287,,0.02401483035646379,-0.06097787991166115
